MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
b0eb47ca-c517-46a3-8161-0b8630b22a64	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""2"", ""checked"": false}, {""value"": ""3"", ""checked"": false}, {""value"": ""E"", ""checked"": false}, {""value"": ""V"", ""checked"": false}]"	UKN	2020-06-08 19:12:00.164410+00:00	
9313e964-ad37-49b4-b37e-7489c87fc8e4	Dolphin	dee24ff524f84256af3e04382f2710a4	JOIN_ROOM		USR_ONBOARDING	2020-06-08 19:12:00.592576+00:00	
90715c45-76f7-4730-97d8-61c5e1667314	Chipmunk	61f39bbfeff44a53a6b8bf911536e179	JOIN_ROOM		USR_ONBOARDING	2020-06-08 19:12:17.750218+00:00	
f87fc8b5-b712-4a8a-92e0-8e520c2316be	Cat	a07c6cd38eed46c08acfc28c92246cda	JOIN_ROOM		USR_ONBOARDING	2020-06-08 19:12:36.977710+00:00	
c168ea28-8922-4934-96b6-b44aaa2461fd	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2020-06-08 19:12:37.273734+00:00	
e96dc779-6abb-458b-a57a-d414c978e425	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': False}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': True}]	USR_ONBOARDING	2020-06-08 19:13:06.880802+00:00	
051df9dd-86ea-4343-987c-d0719b1b3977	Tiger	9b01aa8d378b44ed9d48a671593474ce	JOIN_ROOM		USR_ONBOARDING	2020-06-08 19:13:10.055605+00:00	
af5903b7-da5d-4b45-80a5-2bc12527381a	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': True}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': True}]	USR_ONBOARDING	2020-06-08 19:13:10.142854+00:00	
a50e8777-a836-4873-89bf-ae1cdaa478cd	Chipmunk	61f39bbfeff44a53a6b8bf911536e179	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': False}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': True}]	USR_ONBOARDING	2020-06-08 19:13:14.463123+00:00	
703bb2b5-0583-4afb-b9df-5fc8c22fac11	Chipmunk	61f39bbfeff44a53a6b8bf911536e179	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': True}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': True}]	USR_ONBOARDING	2020-06-08 19:13:15.780362+00:00	
1d354502-a0ca-4424-a18d-9e8473b4c423	Chipmunk	61f39bbfeff44a53a6b8bf911536e179	WASON_SUBMIT	[{'value': '2', 'checked': False}, {'value': '3', 'checked': True}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': True}]	USR_ONBOARDING	2020-06-08 19:13:18.985239+00:00	
70d6d0dc-ed6f-4f11-a9ca-679a1fddd4b2	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': False}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': True}]	USR_ONBOARDING	2020-06-08 19:13:24.772591+00:00	
09910256-b6f2-4ddc-b72a-24c9ef2194d3	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': False}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': False}]	USR_ONBOARDING	2020-06-08 19:13:25.515046+00:00	
a66654ca-6206-44bc-9992-443aba87c25d	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': False}, {'value': 'E', 'checked': True}, {'value': 'V', 'checked': False}]	USR_ONBOARDING	2020-06-08 19:13:26.342549+00:00	
41b23b02-6845-42d4-80d2-27988b73d99a	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_GAME	[{'value': '2', 'checked': True}, {'value': '3', 'checked': False}, {'value': 'E', 'checked': True}, {'value': 'V', 'checked': False}]	USR_ONBOARDING	2020-06-08 19:13:27.667816+00:00	
6bd80bd4-fc3a-4432-a255-388cc8bbe814	Cat	a07c6cd38eed46c08acfc28c92246cda	WASON_GAME	[{'value': '2', 'checked': False}, {'value': '3', 'checked': True}, {'value': 'E', 'checked': False}, {'value': 'V', 'checked': False}]	USR_ONBOARDING	2020-06-08 19:13:30.310968+00:00	
a1a3f33d-bccc-404b-8b71-c1d5b5238924	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_GAME	[{'value': '2', 'checked': True}, {'value': '3', 'checked': True}, {'value': 'E', 'checked': True}, {'value': 'V', 'checked': False}]	USR_ONBOARDING	2020-06-08 19:13:32.471762+00:00	
e80492f0-3f1e-4383-a61b-6c8925902030	Dolphin	dee24ff524f84256af3e04382f2710a4	WASON_SUBMIT	[{'value': '2', 'checked': True}, {'value': '3', 'checked': True}, {'value': 'E', 'checked': True}, {'value': 'V', 'checked': False}]	USR_ONBOARDING	2020-06-08 19:13:36.398942+00:00	
