MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
1431b221-23be-4d9a-b566-7904d82d7186	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""4"", ""checked"": false}, {""value"": ""5"", ""checked"": false}, {""value"": ""I"", ""checked"": false}, {""value"": ""D"", ""checked"": false}]"	UKN	2019-11-25 13:50:35.215760+00:00	
ffe915da-f6a3-485e-a91f-80e7bfef9c4f	Moderating Owl	959d9191d7f44c419481e514f839b350	JOIN_ROOM		USR_MODERATING	2019-12-03 15:36:57.182409+00:00	
fd4ce03e-0ca7-4b48-a1a2-f86df3d1a33c	Lion	2915091d068f420f8ba65133b680b226	JOIN_ROOM		USR_ONBOARDING	2019-12-03 16:48:37.966254+00:00	
8527f294-ce70-4c52-9809-05755b44fbdf	Lion	2915091d068f420f8ba65133b680b226	LEAVE_ROOM		UKN	2019-12-03 16:48:43.478708+00:00	
a76d2984-f27c-46ea-aa3e-630cf29cb7c1	Giraffe	edf7beaa1b01486b91c70873076bf9dd	JOIN_ROOM		USR_ONBOARDING	2019-12-03 16:48:46.366115+00:00	
c8669783-1e98-4e0b-b8db-b800c058d257	Moderating Owl	5554083724994ccebda8a8073bcc4024	JOIN_ROOM		USR_MODERATING	2019-12-03 16:48:49.802735+00:00	
65aa2787-a84a-4ae1-8afa-4c237280f03c	Moderating Owl	5554083724994ccebda8a8073bcc4024	LEAVE_ROOM		UKN	2019-12-03 16:49:16.478791+00:00	
327c100e-ef58-45b8-a2b2-d4f493abe025	Moderating Owl	f48e57700f3f4051ba20f72686396d2f	JOIN_ROOM		USR_MODERATING	2019-12-03 16:49:23.483957+00:00	
7a3dd078-6701-4067-bd8b-daa2022f76e2	Moderating Owl	959d9191d7f44c419481e514f839b350	LEAVE_ROOM		UKN	2019-12-03 16:49:27.430775+00:00	
2ebe64c0-0805-4fdc-8585-c265021cd9ea	Giraffe	edf7beaa1b01486b91c70873076bf9dd	LEAVE_ROOM		UKN	2019-12-03 16:49:29.345103+00:00	
7633fec4-993c-4aa5-bd25-88ab2df40dbd	Moderating Owl	f48e57700f3f4051ba20f72686396d2f	LEAVE_ROOM		UKN	2019-12-03 16:49:57.913515+00:00	
b5caca61-53d5-4eb9-953f-f0c2747d9960	Moderating Owl	45050bdad0384a0982f3ea428d62818d	JOIN_ROOM		USR_MODERATING	2019-12-03 16:51:28.840947+00:00	
b5606733-41f1-4ed9-9b4b-c0bbcde4f9f9	Moderating Owl	583bf47af7584e18862d1bcfc53835c3	JOIN_ROOM		USR_MODERATING	2019-12-03 16:54:41.439754+00:00	
13bf33a9-5217-4bcf-b774-820d84c35427	Moderating Owl	583bf47af7584e18862d1bcfc53835c3	LEAVE_ROOM		UKN	2019-12-03 16:54:45.942431+00:00	
ed750bf1-f3b3-48aa-add3-359a4e0a4099	Moderating Owl	45050bdad0384a0982f3ea428d62818d	LEAVE_ROOM		UKN	2019-12-03 16:57:32.843437+00:00	
acb2ca2b-0b57-42be-861d-d14f4fad0798	Moderating Owl	f2e5662eaad84b36970b955db87851b6	JOIN_ROOM		USR_MODERATING	2019-12-03 16:57:55.395095+00:00	
5538113d-4e79-4876-8043-dd8d0f80ddc5	Moderating Owl	f2e5662eaad84b36970b955db87851b6	LEAVE_ROOM		UKN	2019-12-03 16:58:52.964863+00:00	
76db666c-c5fc-430e-9375-fc5c554cc559	Moderating Owl	bb1b173fbff34260b241d5249043ea5e	JOIN_ROOM		USR_MODERATING	2019-12-03 16:58:53.131585+00:00	
18ad841d-e205-459d-b7cf-f4ac3cafe1c8	Moderating Owl	bb1b173fbff34260b241d5249043ea5e	LEAVE_ROOM		UKN	2019-12-03 16:59:59.565396+00:00	
a2794256-3e27-4a4a-a9f5-3b1047394d16	Moderating Owl	f9a7b057a6544b25ac8cbca486df389e	JOIN_ROOM		USR_MODERATING	2019-12-03 17:00:00.024846+00:00	
d1245545-539f-4d5c-8734-e4d9e61574df	Lion	7e00fb046d0c45f2a1a80675a47564a5	JOIN_ROOM		USR_ONBOARDING	2019-12-03 17:00:12.436260+00:00	
fdf3481d-11c5-493f-861d-ec3f0ff7886b	Lion	7e00fb046d0c45f2a1a80675a47564a5	WASON_GAME	[{'value': '4', 'checked': True}, {'value': '5', 'checked': False}, {'value': 'I', 'checked': False}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:02:02.688268+00:00	
3523052a-6c6f-4172-a89c-00d2e7b50074	Lion	7e00fb046d0c45f2a1a80675a47564a5	WASON_GAME	[{'value': '4', 'checked': True}, {'value': '5', 'checked': False}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:02:28.110272+00:00	
5ea3a5e4-a80b-452e-bc2b-4f5f43419f72	Lion	7e00fb046d0c45f2a1a80675a47564a5	WASON_SUBMIT	[{'value': '4', 'checked': True}, {'value': '5', 'checked': False}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:02:31.436542+00:00	
79a6de38-b805-4d63-8773-09bc329d1faf	SYSTEM	-1	FINISHED_ONBOARDING	2019-12-03T17:09:31.616279	UKN	2019-12-03 17:02:31.616314+00:00	
50f3de5e-9230-43e7-b80e-d8b326fbe14d	Moderating Owl	f9a7b057a6544b25ac8cbca486df389e	OUT_OF_TIME	[{'value': '4', 'checked': False}, {'value': '5', 'checked': False}, {'value': 'I', 'checked': False}, {'value': 'D', 'checked': False}]	USR_MODERATING	2019-12-03 17:09:31.913447+00:00	
7aa8313b-04df-4983-9172-6c40247f0ef4	Lion	7e00fb046d0c45f2a1a80675a47564a5	OUT_OF_TIME	[{'value': '4', 'checked': True}, {'value': '5', 'checked': False}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_PLAYING	2019-12-03 17:09:32.227478+00:00	
792539e5-c4a1-4816-8007-4d3a41da5fb3	Moderating Owl	f9a7b057a6544b25ac8cbca486df389e	LEAVE_ROOM		UKN	2019-12-03 17:10:39.530202+00:00	
26922a42-1059-4c3b-b265-d6e20e8b3643	Moderating Owl	b993699bbd4d48d9963179cf998f3751	JOIN_ROOM		USR_MODERATING	2019-12-03 17:10:43.665654+00:00	
0e3e62a5-b372-46d8-9114-ed3edaaccd7f	Zebra	52779a24a379470fba9339f1da2ccf28	JOIN_ROOM		USR_ONBOARDING	2019-12-03 17:12:21.470153+00:00	
1ff02a2b-a313-4757-a015-656845a1b700	Zebra	52779a24a379470fba9339f1da2ccf28	WASON_GAME	[{'value': '4', 'checked': False}, {'value': '5', 'checked': True}, {'value': 'I', 'checked': False}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:12:26.819932+00:00	
c5912d20-ed07-4e6c-9cb8-c4a86ea029a7	Zebra	52779a24a379470fba9339f1da2ccf28	WASON_GAME	[{'value': '4', 'checked': False}, {'value': '5', 'checked': True}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:12:27.926638+00:00	
2bcdb240-570a-4748-a36d-63bc3b256bda	Zebra	52779a24a379470fba9339f1da2ccf28	WASON_GAME	[{'value': '4', 'checked': True}, {'value': '5', 'checked': True}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:12:30.035330+00:00	
9d7ba7ed-ce39-4c90-b080-699fe6badfaf	Zebra	52779a24a379470fba9339f1da2ccf28	WASON_GAME	[{'value': '4', 'checked': True}, {'value': '5', 'checked': False}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:12:30.745583+00:00	
0038a820-c480-4d16-8eea-78d4080a40de	Zebra	52779a24a379470fba9339f1da2ccf28	WASON_SUBMIT	[{'value': '4', 'checked': True}, {'value': '5', 'checked': False}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:12:31.667146+00:00	
cd09180f-6fea-4ae4-bb1c-9b339df7c80b	Lobster	0b8b37045d8b4e6ba068c2fd04c7a3e2	JOIN_ROOM		USR_ONBOARDING	2019-12-03 17:14:35.470096+00:00	
4f9093c4-046e-4e40-b8df-a9c803867a0a	Lobster	0b8b37045d8b4e6ba068c2fd04c7a3e2	WASON_GAME	[{'value': '4', 'checked': False}, {'value': '5', 'checked': True}, {'value': 'I', 'checked': False}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:14:39.153202+00:00	
8b88b9cc-bb03-4af4-bf3d-caf7487ce1c1	Lobster	0b8b37045d8b4e6ba068c2fd04c7a3e2	WASON_GAME	[{'value': '4', 'checked': False}, {'value': '5', 'checked': True}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:14:41.962604+00:00	
d4ec7ae3-b9cf-4bc4-8bb4-e1ec967a343f	Lobster	0b8b37045d8b4e6ba068c2fd04c7a3e2	WASON_SUBMIT	[{'value': '4', 'checked': False}, {'value': '5', 'checked': True}, {'value': 'I', 'checked': True}, {'value': 'D', 'checked': False}]	USR_ONBOARDING	2019-12-03 17:14:44.098264+00:00	
