MESSAGE_ID	USER_NAME	USER_ID	MESSAGE_TYPE	CONTENT	USER_STATUS	TIMESTAMP	User Type
5934df07-1ee2-4419-b2ee-b04cc8cc6d45	SYSTEM	-1	WASON_INITIAL	"[{""value"": ""J"", ""checked"": false}, {""value"": ""3"", ""checked"": false}, {""value"": ""2"", ""checked"": false}, {""value"": ""U"", ""checked"": false}]"	UKN	2021-06-07 17:59:40.322154+00:00	
1cd118df-83f6-46af-bc8e-1c66a0a02754	Tiger	18bddab35a2049dea50f0c8c1fb789cd	JOIN_ROOM		USR_ONBOARDING	2021-06-07 17:59:42.749477+00:00	participant
6234d864-d604-4d46-9335-6222275817a8	Zebra	73e0b16e322d4120a97d0b41c75515be	JOIN_ROOM		USR_ONBOARDING	2021-06-07 17:59:52.491906+00:00	participant
bebfa34d-3c6e-49c8-a849-54d5fb0fd9ae	Panda	36d65877ccf94a79b3b0732dfcd877f3	JOIN_ROOM		USR_ONBOARDING	2021-06-07 18:00:16.918905+00:00	participant
2afce4ff-09d7-4d8c-9e77-05d1792e740d	SYSTEM	-1	ROUTING_TIMER_STARTED	1	UKN	2021-06-07 18:00:17.190291+00:00	
824c27bd-094a-447a-b77a-049a7a2c4c67	Raven	b92eb19986ee4f528260f5c9bb27a84f	JOIN_ROOM		USR_ONBOARDING	2021-06-07 18:00:23.650695+00:00	participant
e6cdce3b-9c60-4e24-8b5f-ef3e1d5d45af	Llama	9b2014185a8a42419ddcade88c5f600e	JOIN_ROOM		USR_ONBOARDING	2021-06-07 18:00:55.212994+00:00	participant
7ed33b0e-f4b3-4722-b0f8-f8b92baf135e	Zebra	73e0b16e322d4120a97d0b41c75515be	WASON_GAME	[{'value': 'J', 'checked': False}, {'value': '3', 'checked': False}, {'value': '2', 'checked': True}, {'value': 'U', 'checked': False}]	USR_ONBOARDING	2021-06-07 18:01:05.115408+00:00	participant
55fa5e2d-33e1-4e07-b6bf-3b5c644d89b3	Zebra	73e0b16e322d4120a97d0b41c75515be	WASON_GAME	[{'value': 'J', 'checked': False}, {'value': '3', 'checked': False}, {'value': '2', 'checked': True}, {'value': 'U', 'checked': True}]	USR_ONBOARDING	2021-06-07 18:01:06.565894+00:00	participant
01a5b57f-cb23-41dc-be7d-1b1713e69cda	Zebra	73e0b16e322d4120a97d0b41c75515be	WASON_SUBMIT	[{'value': 'J', 'checked': False}, {'value': '3', 'checked': False}, {'value': '2', 'checked': True}, {'value': 'U', 'checked': True}]	USR_ONBOARDING	2021-06-07 18:01:11.546138+00:00	participant
6dc05845-6f7d-49c2-9ad2-f4836d1b4a94	Tiger	18bddab35a2049dea50f0c8c1fb789cd	ROUTING_TIMER_ELAPSED	[{'value': 'J', 'checked': False}, {'value': '3', 'checked': False}, {'value': '2', 'checked': False}, {'value': 'U', 'checked': False}]	USR_ONBOARDING	2021-06-07 18:01:17.329457+00:00	participant
7daea555-0e29-4eec-bc08-fa9a24d77e61	Zebra	73e0b16e322d4120a97d0b41c75515be	ROUTING_TIMER_ELAPSED	[{'value': 'J', 'checked': False}, {'value': '3', 'checked': False}, {'value': '2', 'checked': False}, {'value': 'U', 'checked': False}]	USR_ONBOARDING	2021-06-07 18:01:17.896425+00:00	participant
5b9be656-5075-4862-8737-b65b570ef7d1	Panda	36d65877ccf94a79b3b0732dfcd877f3	ROUTING_TIMER_ELAPSED		USR_ONBOARDING	2021-06-07 18:01:18.724282+00:00	participant
c1694ca6-d586-48bc-a6f9-3fd749001145	Tiger	18bddab35a2049dea50f0c8c1fb789cd	WASON_GAME	[{'value': 'J', 'checked': False}, {'value': '3', 'checked': False}, {'value': '2', 'checked': True}, {'value': 'U', 'checked': False}]	USR_ONBOARDING	2021-06-07 18:01:21.178438+00:00	participant
863245ca-ee64-44f8-84eb-b2f8aee1455f	Tiger	18bddab35a2049dea50f0c8c1fb789cd	WASON_GAME	[{'value': 'J', 'checked': False}, {'value': '3', 'checked': False}, {'value': '2', 'checked': True}, {'value': 'U', 'checked': True}]	USR_ONBOARDING	2021-06-07 18:01:23.793284+00:00	participant
64577d98-493a-4233-839c-327067e1ae41	Raven	b92eb19986ee4f528260f5c9bb27a84f	ROUTING_TIMER_ELAPSED		USR_ONBOARDING	2021-06-07 18:01:24.114507+00:00	participant
